Abbreviation,TimeFromTransfusion,Z_Mean,VitalName,PlotOrder,Pred,LCL,UCL,VitalParam
ARTd,-592.5613333,0.008454172,Diastolic Blood Pressure (mmHg),3,0.03807685,-0.02664501,0.10279871,ARTd
ARTd,-591.9398333,-0.254935172,Diastolic Blood Pressure (mmHg),3,0.037941909,-0.02686127,0.102745089,ARTd
ARTd,-591.112,2.674853355,Diastolic Blood Pressure (mmHg),3,0.037757528,-0.027153236,0.102668292,ARTd
ARTd,-590.7175,0.082753,Diastolic Blood Pressure (mmHg),3,0.037667798,-0.027293919,0.102629514,ARTd
ARTd,-590.1146667,-0.15871819,Diastolic Blood Pressure (mmHg),3,0.037528355,-0.027510802,0.102567511,ARTd
ARTd,-589.9028333,-0.198839557,Diastolic Blood Pressure (mmHg),3,0.037478687,-0.027587557,0.10254493,ARTd
ARTd,-589.1976667,-0.177292897,Diastolic Blood Pressure (mmHg),3,0.03731084,-0.02784508,0.102466761,ARTd
ARTd,-588.6773333,0.231350656,Diastolic Blood Pressure (mmHg),3,0.037184513,-0.028037076,0.102406101,ARTd
ARTd,-588.2565,-0.214442311,Diastolic Blood Pressure (mmHg),3,0.037080802,-0.028193572,0.102355175,ARTd
ARTd,-587.5711667,0.132285552,Diastolic Blood Pressure (mmHg),3,0.036908954,-0.028450734,0.102268641,ARTd
ARTd,-586.6935,-0.357591386,Diastolic Blood Pressure (mmHg),3,0.036683521,-0.028784203,0.102151246,ARTd
ARTd,-586.3146667,-0.102994069,Diastolic Blood Pressure (mmHg),3,0.036584353,-0.028929565,0.102098271,ARTd
ARTd,-586.0733333,0.18231343,Diastolic Blood Pressure (mmHg),3,0.036520591,-0.029022612,0.102063795,ARTd
ARTd,-585.3048333,-0.25382069,Diastolic Blood Pressure (mmHg),3,0.036314499,-0.029321211,0.101950209,ARTd
ARTd,-584.7393333,0.454247139,Diastolic Blood Pressure (mmHg),3,0.036159874,-0.02954316,0.101862908,ARTd
ARTd,-584.1858333,0.342798898,Diastolic Blood Pressure (mmHg),3,0.036006082,-0.02976222,0.101774383,ARTd
ARTd,-583.9903333,0.241752492,Diastolic Blood Pressure (mmHg),3,0.035951181,-0.029840022,0.101742384,ARTd
ARTd,-582.9036667,-0.102994069,Diastolic Blood Pressure (mmHg),3,0.035640478,-0.030276557,0.101557513,ARTd
ARTd,-582.4328333,0.018484514,Diastolic Blood Pressure (mmHg),3,0.035502926,-0.030467846,0.101473698,ARTd
ARTd,-581.8735,0.157051828,Diastolic Blood Pressure (mmHg),3,0.035337204,-0.030696777,0.101371184,ARTd
ARTd,-581.2853333,-0.053461517,Diastolic Blood Pressure (mmHg),3,0.035160214,-0.030939491,0.101259919,ARTd
ARTd,-580.9833333,-0.116261717,Diastolic Blood Pressure (mmHg),3,0.035068247,-0.031064905,0.101201399,ARTd
ARTd,-580.3925,0.119902414,Diastolic Blood Pressure (mmHg),3,0.034886175,-0.031311822,0.101084172,ARTd
ARTd,-579.8833333,-0.189849399,Diastolic Blood Pressure (mmHg),3,0.034726978,-0.031526268,0.100980224,ARTd
ARTd,-579.1026667,-0.10930947,Diastolic Blood Pressure (mmHg),3,0.034478748,-0.031858063,0.100815558,ARTd
ARTd,-578.2728333,-0.140143483,Diastolic Blood Pressure (mmHg),3,0.034209338,-0.03221477,0.100633447,ARTd
ARTd,-578.0713333,0.584270088,Diastolic Blood Pressure (mmHg),3,0.034143053,-0.032302016,0.100588121,ARTd
ARTd,-577.7823333,-0.259393102,Diastolic Blood Pressure (mmHg),3,0.034047387,-0.032427579,0.100522353,ARTd
ARTd,-577.5026667,0.080003944,Diastolic Blood Pressure (mmHg),3,0.033954141,-0.032549575,0.100457857,ARTd
ARTd,-577.2365,0.157051828,Diastolic Blood Pressure (mmHg),3,0.033864782,-0.032666129,0.100395694,ARTd
ARTd,-575.577,0.083310241,Diastolic Blood Pressure (mmHg),3,0.033294002,-0.033402807,0.099990811,ARTd
ARTd,-575.1298333,0.081267024,Diastolic Blood Pressure (mmHg),3,0.033136132,-0.033604307,0.099876571,ARTd
ARTd,-574.7176667,-0.394245474,Diastolic Blood Pressure (mmHg),3,0.032989069,-0.033791186,0.099769324,ARTd
ARTd,-573.956,0.417097725,Diastolic Blood Pressure (mmHg),3,0.032713359,-0.034139475,0.099566192,ARTd
ARTd,-573.225,0.809952777,Diastolic Blood Pressure (mmHg),3,0.032443883,-0.034477403,0.099365169,ARTd
ARTd,-571.5833333,-0.002159946,Diastolic Blood Pressure (mmHg),3,0.03182099,-0.035249832,0.098891813,ARTd
ARTd,-571.1741667,-0.028695241,Diastolic Blood Pressure (mmHg),3,0.031661854,-0.035445362,0.09876907,ARTd
ARTd,-570.4273333,0.974338934,Diastolic Blood Pressure (mmHg),3,0.031367309,-0.035805464,0.098540081,ARTd
ARTd,-570.1103333,0.751442451,Diastolic Blood Pressure (mmHg),3,0.031240675,-0.035959591,0.09844094,ARTd
ARTd,-569.6863333,0.93718952,Diastolic Blood Pressure (mmHg),3,0.031069777,-0.036166959,0.098306513,ARTd
ARTd,-568.9195,-0.102994069,Diastolic Blood Pressure (mmHg),3,0.030756221,-0.036545618,0.098058059,ARTd
ARTd,-568.117,-0.065844655,Diastolic Blood Pressure (mmHg),3,0.030421791,-0.036947043,0.097790626,ARTd
ARTd,-567.5856667,-0.177292897,Diastolic Blood Pressure (mmHg),3,0.030196756,-0.037215829,0.09760934,ARTd
ARTd,-566.9156667,0.305649484,Diastolic Blood Pressure (mmHg),3,0.029908807,-0.03755829,0.097375904,ARTd
ARTd,-566.5178333,0.045046345,Diastolic Blood Pressure (mmHg),3,0.029735584,-0.037763551,0.097234719,ARTd
ARTd,-565.8353333,-0.501978775,Diastolic Blood Pressure (mmHg),3,0.029434446,-0.038119111,0.096988004,ARTd
ARTd,-565.6641667,0.862890692,Diastolic Blood Pressure (mmHg),3,0.029358126,-0.038208978,0.09692523,ARTd
ARTd,-564.725,0.157051828,Diastolic Blood Pressure (mmHg),3,0.028933569,-0.038707184,0.096574321,ARTd
ARTd,-564.4915,0.231350656,Diastolic Blood Pressure (mmHg),3,0.028826467,-0.03883243,0.096485363,ARTd
ARTd,-563.2191667,-0.142929689,Diastolic Blood Pressure (mmHg),3,0.028231736,-0.039524995,0.095988468,ARTd
ARTd,-562.395,0.027028879,Diastolic Blood Pressure (mmHg),3,0.027836161,-0.039983152,0.095655474,ARTd
ARTd,-561.7983333,-0.325890553,Diastolic Blood Pressure (mmHg),3,0.027544535,-0.040319776,0.095408847,ARTd
ARTd,-561.4468333,0.194201242,Diastolic Blood Pressure (mmHg),3,0.027370628,-0.040520094,0.095261351,ARTd
ARTd,-560.5768333,0.005296472,Diastolic Blood Pressure (mmHg),3,0.026933305,-0.041022549,0.094889158,ARTd
ARTd,-560.1483333,-0.341059897,Diastolic Blood Pressure (mmHg),3,0.026714225,-0.041273622,0.094702071,ARTd
ARTd,-559.828,-0.602653686,Diastolic Blood Pressure (mmHg),3,0.026548823,-0.041462919,0.094560566,ARTd
ARTd,-559.3753333,2.274568421,Diastolic Blood Pressure (mmHg),3,0.026312684,-0.041732815,0.094358184,ARTd
ARTd,-559.2085,-0.083428711,Diastolic Blood Pressure (mmHg),3,0.026224933,-0.041833009,0.094282876,ARTd
ARTd,-558.646,-0.065844655,Diastolic Blood Pressure (mmHg),3,0.025926161,-0.042173761,0.094026084,ARTd
ARTd,-558.1888333,1.382982487,Diastolic Blood Pressure (mmHg),3,0.025679974,-0.042454126,0.093814074,ARTd
ARTd,-557.0843333,-0.623085864,Diastolic Blood Pressure (mmHg),3,0.025072344,-0.043144729,0.093289416,ARTd
ARTd,-556.6168333,0.491396553,Diastolic Blood Pressure (mmHg),3,0.024809503,-0.043442939,0.093061945,ARTd
ARTd,-555.7346667,-0.474488208,Diastolic Blood Pressure (mmHg),3,0.024304013,-0.044015736,0.092623763,ARTd
ARTd,-555.3708333,-0.173206462,Diastolic Blood Pressure (mmHg),3,0.02409181,-0.044255959,0.09243958,ARTd
ARTd,-554.2315,-0.335363653,Diastolic Blood Pressure (mmHg),3,0.023412686,-0.045024055,0.091849427,ARTd
ARTd,-554.0085,-0.15871819,Diastolic Blood Pressure (mmHg),3,0.023277095,-0.045177311,0.0917315,ARTd
ARTd,-553.7018333,-0.400189381,Diastolic Blood Pressure (mmHg),3,0.023089166,-0.045389683,0.091568016,ARTd
ARTd,-553.4581667,-0.153145778,Diastolic Blood Pressure (mmHg),3,0.02293862,-0.045559784,0.091437024,ARTd
ARTd,-553.1988333,-0.048198684,Diastolic Blood Pressure (mmHg),3,0.022777186,-0.045742164,0.091296537,ARTd
ARTd,-552.9703333,-0.325890553,Diastolic Blood Pressure (mmHg),3,0.022633902,-0.045904026,0.091171829,ARTd
ARTd,-552.535,-0.09853614,Diastolic Blood Pressure (mmHg),3,0.022358169,-0.046215483,0.090931822,ARTd
ARTd,-551.9693333,-0.055814314,Diastolic Blood Pressure (mmHg),3,0.021994389,-0.046626383,0.090615161,ARTd
ARTd,-551.161,0.342798898,Diastolic Blood Pressure (mmHg),3,0.021463438,-0.047226182,0.090153057,ARTd
ARTd,-551.0418333,-0.177292897,Diastolic Blood Pressure (mmHg),3,0.02138403,-0.047315902,0.090083962,ARTd
ARTd,-550.5863333,-0.164909759,Diastolic Blood Pressure (mmHg),3,0.021077756,-0.047662006,0.089817517,ARTd
ARTd,-549.8031667,-0.660235278,Diastolic Blood Pressure (mmHg),3,0.020540742,-0.048269127,0.08935061,ARTd
ARTd,-549.2853333,-0.264036779,Diastolic Blood Pressure (mmHg),3,0.020178212,-0.048679232,0.089035655,ARTd
ARTd,-548.6831667,0.602844795,Diastolic Blood Pressure (mmHg),3,0.019748936,-0.049165152,0.088663023,ARTd
ARTd,-547.8045,0.324224191,Diastolic Blood Pressure (mmHg),3,0.019107173,-0.049892322,0.088106668,ARTd
ARTd,-547.5428333,0.305649484,Diastolic Blood Pressure (mmHg),3,0.018912425,-0.050113178,0.087938027,ARTd
ARTd,-546.86,0.008454172,Diastolic Blood Pressure (mmHg),3,0.018396123,-0.050699158,0.087491404,ARTd
ARTd,-546.5858333,0.379948312,Diastolic Blood Pressure (mmHg),3,0.018185458,-0.050938457,0.087309372,ARTd
ARTd,-546.1143333,-0.182989141,Diastolic Blood Pressure (mmHg),3,0.017818548,-0.051355528,0.086992625,ARTd
ARTd,-545.4031667,0.082753,Diastolic Blood Pressure (mmHg),3,0.017253813,-0.051998222,0.086505848,ARTd
ARTd,-544.6746667,-0.493062915,Diastolic Blood Pressure (mmHg),3,0.01666073,-0.052674191,0.08599565,ARTd
ARTd,-543.9611667,0.045603586,Diastolic Blood Pressure (mmHg),3,0.016065029,-0.053354212,0.085484271,ARTd
ARTd,-543.655,-0.372513067,Diastolic Blood Pressure (mmHg),3,0.015804781,-0.053651638,0.0852612,ARTd
ARTd,-543.2581667,-0.208869899,Diastolic Blood Pressure (mmHg),3,0.015463231,-0.054042294,0.084968756,ARTd
ARTd,-542.9361667,-0.50160728,Diastolic Blood Pressure (mmHg),3,0.015182519,-0.054363631,0.084728668,ARTd
ARTd,-542.7013333,-0.214442311,Diastolic Blood Pressure (mmHg),3,0.014975749,-0.054600476,0.084551975,ARTd
ARTd,-542.3813333,0.231350656,Diastolic Blood Pressure (mmHg),3,0.014691174,-0.054926655,0.084309004,ARTd
ARTd,-540.7855,0.26045103,Diastolic Blood Pressure (mmHg),3,0.01322191,-0.056614481,0.0830583,ARTd
ARTd,-539.5771667,-0.474488208,Diastolic Blood Pressure (mmHg),3,0.012051372,-0.057963364,0.082066107,ARTd
ARTd,-538.7115,0.565695381,Diastolic Blood Pressure (mmHg),3,0.011180516,-0.05896907,0.081330102,ARTd
ARTd,-537.6238333,0.14869321,Diastolic Blood Pressure (mmHg),3,0.010046731,-0.060280816,0.080374278,ARTd
ARTd,-537.2146667,0.037802209,Diastolic Blood Pressure (mmHg),3,0.009608525,-0.060788433,0.080005483,ARTd
ARTd,-537.0265,-0.222243688,Diastolic Blood Pressure (mmHg),3,0.009404826,-0.061024504,0.079834155,ARTd
ARTd,-536.7713333,-1.429971134,Diastolic Blood Pressure (mmHg),3,0.009126389,-0.061347289,0.079600067,ARTd
ARTd,-536.1503333,-0.363039967,Diastolic Blood Pressure (mmHg),3,0.008438066,-0.062145697,0.079021829,ARTd
ARTd,-535.6285,-0.920281175,Diastolic Blood Pressure (mmHg),3,0.007847846,-0.062830747,0.07852644,ARTd
ARTd,-534.986,0.119902414,Diastolic Blood Pressure (mmHg),3,0.007106215,-0.063691981,0.07790441,ARTd
ARTd,-534.482,-0.350656829,Diastolic Blood Pressure (mmHg),3,0.006512871,-0.064381271,0.077407013,ARTd
ARTd,-533.9166667,-0.021940803,Diastolic Blood Pressure (mmHg),3,0.005835196,-0.065168703,0.076839095,ARTd
ARTd,-533.5093333,-0.288741139,Diastolic Blood Pressure (mmHg),3,0.005338987,-0.065745332,0.076423307,ARTd
ARTd,-532.7888333,-0.561170174,Diastolic Blood Pressure (mmHg),3,0.00444512,-0.066784033,0.075674273,ARTd
ARTd,-532.6518333,-0.192895651,Diastolic Blood Pressure (mmHg),3,0.004272835,-0.066984212,0.075529882,ARTd
ARTd,-532.0473333,-0.808832933,Diastolic Blood Pressure (mmHg),3,0.003503896,-0.067877489,0.074885282,ARTd
ARTd,-531.6565,0.119902414,Diastolic Blood Pressure (mmHg),3,0.002999246,-0.068463558,0.074462049,ARTd
ARTd,-531.1618333,0.207946525,Diastolic Blood Pressure (mmHg),3,0.002352238,-0.069214671,0.073919146,ARTd
ARTd,-530.3941667,0.379948312,Diastolic Blood Pressure (mmHg),3,0.001330312,-0.070400239,0.073060862,ARTd
ARTd,-529.526,-0.400189381,Diastolic Blood Pressure (mmHg),3,0.000149558,-0.071768639,0.072067754,ARTd
ARTd,-528.7543333,0.045603586,Diastolic Blood Pressure (mmHg),3,-0.000920936,-0.073007787,0.071165916,ARTd
ARTd,-528.1815,-0.09565706,Diastolic Blood Pressure (mmHg),3,-0.001727516,-0.073940512,0.07048548,ARTd
ARTd,-527.43,0.519258614,Diastolic Blood Pressure (mmHg),3,-0.002788537,-0.075139676,0.069562602,ARTd
ARTd,-526.7746667,0.082753,Diastolic Blood Pressure (mmHg),3,-0.003675564,-0.076032105,0.068680976,ARTd
ARTd,-525.7521667,-0.437338794,Diastolic Blood Pressure (mmHg),3,-0.005081325,-0.077478786,0.067316136,ARTd
ARTd,-524.9733333,-0.387806243,Diastolic Blood Pressure (mmHg),3,-0.006169313,-0.078621426,0.0662828,ARTd
ARTd,-524.2561667,0.008454172,Diastolic Blood Pressure (mmHg),3,-0.007195361,-0.079738421,0.0653477,ARTd
ARTd,-524.056,1.12293659,Diastolic Blood Pressure (mmHg),3,-0.007456789,-0.079969318,0.065055741,ARTd
ARTd,-523.7225,0.194201242,Diastolic Blood Pressure (mmHg),3,-0.007946824,-0.080523868,0.06463022,ARTd
ARTd,-523.3813333,-0.263479537,Diastolic Blood Pressure (mmHg),3,-0.008413292,-0.080980005,0.064153421,ARTd
ARTd,-522.3581667,-0.199582545,Diastolic Blood Pressure (mmHg),3,-0.009899251,-0.082603829,0.062805327,ARTd
ARTd,-521.3651667,-0.121568776,Diastolic Blood Pressure (mmHg),3,-0.011334879,-0.084140728,0.061470969,ARTd
ARTd,-520.5721667,-0.140143483,Diastolic Blood Pressure (mmHg),3,-0.012486379,-0.085371518,0.060398761,ARTd
ARTd,-520.194,0.018856008,Diastolic Blood Pressure (mmHg),3,-0.013012285,-0.085888017,0.059863448,ARTd
ARTd,-519.6393333,0.231350656,Diastolic Blood Pressure (mmHg),3,-0.013809402,-0.086717458,0.059098655,ARTd
ARTd,-519.0728333,0.045603586,Diastolic Blood Pressure (mmHg),3,-0.014611017,-0.087524969,0.058302935,ARTd
ARTd,-518.35,-0.0201223,Diastolic Blood Pressure (mmHg),3,-0.015652207,-0.088603618,0.057299204,ARTd
ARTd,-518.105,0.976196405,Diastolic Blood Pressure (mmHg),3,-0.016028686,-0.089035347,0.056977976,ARTd
ARTd,-517.5346667,0.231350656,Diastolic Blood Pressure (mmHg),3,-0.016815612,-0.089782924,0.056151699,ARTd
ARTd,-517.3256667,0.008454172,Diastolic Blood Pressure (mmHg),3,-0.017111974,-0.090079061,0.055855112,ARTd
ARTd,-515.9913333,0.119902414,Diastolic Blood Pressure (mmHg),3,-0.018970862,-0.091869169,0.053927445,ARTd
ARTd,-515.3093333,-0.288741139,Diastolic Blood Pressure (mmHg),3,-0.019898027,-0.092716886,0.052920831,ARTd
ARTd,-515.0175,-0.116367858,Diastolic Blood Pressure (mmHg),3,-0.020286772,-0.093057104,0.052483559,ARTd
ARTd,-514.2656667,-0.381614674,Diastolic Blood Pressure (mmHg),3,-0.021376328,-0.094184409,0.051431753,ARTd
ARTd,-514.0261667,0.009847275,Diastolic Blood Pressure (mmHg),3,-0.021694413,-0.094462267,0.051073441,ARTd
ARTd,-513.6155,0.672685693,Diastolic Blood Pressure (mmHg),3,-0.022294182,-0.095091197,0.050502833,ARTd
ARTd,-512.8123333,0.082753,Diastolic Blood Pressure (mmHg),3,-0.023466682,-0.09631948,0.049386116,ARTd
ARTd,-512.3198333,-0.221872194,Diastolic Blood Pressure (mmHg),3,-0.024185846,-0.097073325,0.048701632,ARTd
ARTd,-511.8915,0.565695381,Diastolic Blood Pressure (mmHg),3,-0.024778822,-0.097641988,0.048084345,ARTd
ARTd,-511.6181667,-0.00974904,Diastolic Blood Pressure (mmHg),3,-0.025202637,-0.098127119,0.047721845,ARTd
ARTd,-510.8911667,-0.214442311,Diastolic Blood Pressure (mmHg),3,-0.026197159,-0.099065317,0.046670998,ARTd
ARTd,-510.2228333,-0.400189381,Diastolic Blood Pressure (mmHg),3,-0.02711569,-0.099944753,0.045713373,ARTd
ARTd,-509.8105,-0.216299782,Diastolic Blood Pressure (mmHg),3,-0.027690799,-0.100511902,0.045130305,ARTd
ARTd,-509.5796667,0.342798898,Diastolic Blood Pressure (mmHg),3,-0.027989328,-0.100770176,0.044791519,ARTd
ARTd,-508.1986667,-0.548787036,Diastolic Blood Pressure (mmHg),3,-0.030006663,-0.102916287,0.042902961,ARTd
ARTd,-507.5995,0.506256319,Diastolic Blood Pressure (mmHg),3,-0.030839848,-0.103746981,0.042067285,ARTd
ARTd,-506.8028333,0.040031174,Diastolic Blood Pressure (mmHg),3,-0.031934369,-0.104826724,0.040957985,ARTd
ARTd,-506.1853333,-0.2309738,Diastolic Blood Pressure (mmHg),3,-0.032756731,-0.105608746,0.040095283,ARTd
ARTd,-505.283,0.294690407,Diastolic Blood Pressure (mmHg),3,-0.034075786,-0.107037543,0.038885972,ARTd
ARTd,-504.8223333,-0.58593645,Diastolic Blood Pressure (mmHg),3,-0.034690135,-0.107633146,0.038252877,ARTd
ARTd,-504.361,-0.660235278,Diastolic Blood Pressure (mmHg),3,-0.035302015,-0.108226326,0.037622296,ARTd
ARTd,-503.177,-0.047269948,Diastolic Blood Pressure (mmHg),3,-0.036995748,-0.110040473,0.036048976,ARTd
ARTd,-501.8638333,0.157051828,Diastolic Blood Pressure (mmHg),3,-0.038741995,-0.111783406,0.034299416,ARTd
ARTd,-500.5943333,0.900040106,Diastolic Blood Pressure (mmHg),3,-0.04037767,-0.113389068,0.032633728,ARTd
ARTd,-499.3155,-0.288741139,Diastolic Blood Pressure (mmHg),3,-0.042146962,-0.115283587,0.030989663,ARTd
ARTd,-498.7303333,0.157051828,Diastolic Blood Pressure (mmHg),3,-0.042971167,-0.116185835,0.030243502,ARTd
ARTd,-498.3268333,-0.734534106,Diastolic Blood Pressure (mmHg),3,-0.043509447,-0.116750228,0.029731334,ARTd
ARTd,-498.0626667,0.43901588,Diastolic Blood Pressure (mmHg),3,-0.043884755,-0.117166279,0.029396769,ARTd
ARTd,-497.2706667,0.287074777,Diastolic Blood Pressure (mmHg),3,-0.045045897,-0.118487997,0.028396203,ARTd
ARTd,-496.427,0.107643108,Diastolic Blood Pressure (mmHg),3,-0.046024782,-0.119401481,0.027351917,ARTd
ARTd,-495.8625,0.191229289,Diastolic Blood Pressure (mmHg),3,-0.046649812,-0.119966305,0.026666681,ARTd
ARTd,-495.2688333,-0.325890553,Diastolic Blood Pressure (mmHg),3,-0.047333194,-0.12061894,0.025952551,ARTd
ARTd,-493.6028333,0.559379981,Diastolic Blood Pressure (mmHg),3,-0.049119685,-0.122256174,0.024016805,ARTd
ARTd,-493.0266667,-0.511637622,Diastolic Blood Pressure (mmHg),3,-0.04978651,-0.122926767,0.023353747,ARTd
ARTd,-492.391,-0.511637622,Diastolic Blood Pressure (mmHg),3,-0.050624947,-0.123855806,0.022605912,ARTd
ARTd,-491.7781667,-0.140143483,Diastolic Blood Pressure (mmHg),3,-0.051367197,-0.124639658,0.021905265,ARTd
ARTd,-490.5433333,0.022385203,Diastolic Blood Pressure (mmHg),3,-0.052756382,-0.126052734,0.02053997,ARTd
ARTd,-489.631,-0.177292897,Diastolic Blood Pressure (mmHg),3,-0.053617096,-0.126832172,0.01959798,ARTd
ARTd,-488.905,-0.754347126,Diastolic Blood Pressure (mmHg),3,-0.054359074,-0.127564358,0.018846211,ARTd
ARTd,-488.3631667,0.082753,Diastolic Blood Pressure (mmHg),3,-0.054912286,-0.128117205,0.018292633,ARTd
ARTd,-488.2351667,0.02888635,Diastolic Blood Pressure (mmHg),3,-0.055080776,-0.128312218,0.018150665,ARTd
ARTd,-487.4965,0.119902414,Diastolic Blood Pressure (mmHg),3,-0.055972537,-0.12930798,0.017362906,ARTd
ARTd,-486.9771667,-0.437338794,Diastolic Blood Pressure (mmHg),3,-0.056440193,-0.129746989,0.016866603,ARTd
ARTd,-485.6386667,0.93718952,Diastolic Blood Pressure (mmHg),3,-0.057590286,-0.130817169,0.015636598,ARTd
ARTd,-484.868,-0.065844655,Diastolic Blood Pressure (mmHg),3,-0.058391936,-0.131681276,0.014897403,ARTd
ARTd,-484.3345,-0.028695241,Diastolic Blood Pressure (mmHg),3,-0.05893744,-0.132271102,0.014396223,ARTd
ARTd,-483.6826667,-0.251591725,Diastolic Blood Pressure (mmHg),3,-0.059376917,-0.132628202,0.013874368,ARTd
ARTd,-483.1725,-0.232521692,Diastolic Blood Pressure (mmHg),3,-0.059694631,-0.132873356,0.013484095,ARTd
ARTd,-482.5635,0.225778244,Diastolic Blood Pressure (mmHg),3,-0.06011508,-0.133241563,0.013011404,ARTd
ARTd,-482.0701667,-0.378271226,Diastolic Blood Pressure (mmHg),3,-0.060532063,-0.133668804,0.012604677,ARTd
ARTd,-480.8151667,0.974338934,Diastolic Blood Pressure (mmHg),3,-0.061284683,-0.134287048,0.011717681,ARTd
ARTd,-480.5435,0.01811302,Diastolic Blood Pressure (mmHg),3,-0.061523213,-0.134545668,0.011499243,ARTd
ARTd,-479.4511667,-0.277410568,Diastolic Blood Pressure (mmHg),3,-0.062315029,-0.135335587,0.010705529,ARTd
ARTd,-478.8405,-0.102994069,Diastolic Blood Pressure (mmHg),3,-0.062639692,-0.135601571,0.010322187,ARTd
ARTd,-478.621,-0.660235278,Diastolic Blood Pressure (mmHg),3,-0.062747145,-0.135684683,0.010190393,ARTd
ARTd,-477.8461667,-0.065844655,Diastolic Blood Pressure (mmHg),3,-0.063195556,-0.136095092,0.009703981,ARTd
ARTd,-477.6423333,0.639994209,Diastolic Blood Pressure (mmHg),3,-0.063255067,-0.136113507,0.009603372,ARTd
ARTd,-477.2063333,0.156494587,Diastolic Blood Pressure (mmHg),3,-0.063376377,-0.1361472,0.009394446,ARTd
ARTd,-476.7908333,-0.434366841,Diastolic Blood Pressure (mmHg),3,-0.063620359,-0.136383354,0.009142635,ARTd
ARTd,-475.8581667,0.311221896,Diastolic Blood Pressure (mmHg),3,-0.064180201,-0.136944643,0.00858424,ARTd
ARTd,-475.4811667,-0.339264342,Diastolic Blood Pressure (mmHg),3,-0.064497059,-0.13731786,0.008323742,ARTd
ARTd,-473.7813333,-0.119711306,Diastolic Blood Pressure (mmHg),3,-0.065443876,-0.138282647,0.007394896,ARTd
ARTd,-472.2606667,-0.065844655,Diastolic Blood Pressure (mmHg),3,-0.066120981,-0.138926626,0.006684664,ARTd
ARTd,-471.8265,-0.263108043,Diastolic Blood Pressure (mmHg),3,-0.066342451,-0.139163216,0.006478315,ARTd
ARTd,-471.14,-0.734534106,Diastolic Blood Pressure (mmHg),3,-0.066435147,-0.139138128,0.006267834,ARTd
ARTd,-470.7571667,0.194201242,Diastolic Blood Pressure (mmHg),3,-0.066596047,-0.139300194,0.006108101,ARTd
ARTd,-470.5753333,-0.322547105,Diastolic Blood Pressure (mmHg),3,-0.066607474,-0.139275596,0.006060648,ARTd
ARTd,-469.8221667,0.002014941,Diastolic Blood Pressure (mmHg),3,-0.066834815,-0.139464066,0.005794435,ARTd
ARTd,-468.9323333,-0.093582884,Diastolic Blood Pressure (mmHg),3,-0.067244214,-0.139923685,0.005435257,ARTd
ARTd,-467.9251667,0.008454172,Diastolic Blood Pressure (mmHg),3,-0.067772128,-0.140568909,0.005024654,ARTd
ARTd,-466.6286667,-0.000833181,Diastolic Blood Pressure (mmHg),3,-0.068130083,-0.140914406,0.004654241,ARTd
ARTd,-466.2645,-0.325890553,Diastolic Blood Pressure (mmHg),3,-0.068187556,-0.140947343,0.004572231,ARTd
ARTd,-465.8858333,-0.759052719,Diastolic Blood Pressure (mmHg),3,-0.068335092,-0.141127166,0.004456982,ARTd
ARTd,-465.1511667,0.392950606,Diastolic Blood Pressure (mmHg),3,-0.068627651,-0.141496389,0.004241087,ARTd
ARTd,-464.2396667,-0.214442311,Diastolic Blood Pressure (mmHg),3,-0.06887451,-0.141780601,0.004031582,ARTd
ARTd,-463.8845,-0.449969595,Diastolic Blood Pressure (mmHg),3,-0.068903791,-0.141784794,0.003977212,ARTd
ARTd,-462.691,-0.305272628,Diastolic Blood Pressure (mmHg),3,-0.069189859,-0.142131038,0.00375132,ARTd
ARTd,-462.549,-0.423222017,Diastolic Blood Pressure (mmHg),3,-0.069248645,-0.142216231,0.003718941,ARTd
ARTd,-461.803,-0.253077701,Diastolic Blood Pressure (mmHg),3,-0.069381025,-0.142373307,0.003611257,ARTd
ARTd,-461.3155,0.0764376,Diastolic Blood Pressure (mmHg),3,-0.069450532,-0.142453595,0.003552531,ARTd
ARTd,-460.913,0.454247139,Diastolic Blood Pressure (mmHg),3,-0.069521361,-0.142546882,0.003504159,ARTd
