TimeFromTransfusion,Storage_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
-646,1,16.140243891,1.6212119752,13.225386201,1.6329383874,10.024869746,16.425902655,9.9700810982,16.368423083,0.0461447995,0.0561341102,-3.144382344,3.2566505645,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-645,1,16.141578745,1.6211328245,13.227042499,1.6328620204,10.026675722,16.427409276,9.9700810982,16.368423083,0.0474796538,0.0577904089,-3.142576368,3.2581571859,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-644,1,16.142913243,1.6210546094,13.228698203,1.6327865628,10.02847932,16.428917085,9.9700810982,16.368423083,0.048814151,0.0594461122,-3.14077277,3.2596649943,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-643,1,16.144247359,1.6209773304,13.230353271,1.6327120152,10.0302805,16.430426041,9.9700810982,16.368423083,0.0501482674,0.0611011803,-3.13897159,3.261173951,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-642,1,16.145581071,1.6209009877,13.232007664,1.6326383778,10.032079221,16.431936107,9.9700810982,16.368423083,0.0514819791,0.0627555735,-3.13717287,3.2626840169,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-641,1,16.146914354,1.6208255817,13.233661343,1.6325656508,10.033875442,16.433447243,9.9700810982,16.368423083,0.0528152625,0.0644092523,-3.135376648,3.2641951528,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-640,1,16.148247185,1.6207511126,13.235314267,1.6324938346,10.035669125,16.43495941,9.9700810982,16.368423083,0.0541480936,0.0660621768,-3.133582966,3.2657073192,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-639,1,16.14957954,1.6206775803,13.236966398,1.6324229289,10.037460229,16.436472567,9.9700810982,16.368423083,0.0554804486,0.0677143073,-3.131791862,3.2672204766,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-638,1,16.150911396,1.6206049848,13.238617695,1.632352934,10.039248714,16.437986676,9.9700810982,16.368423083,0.0568123038,0.0693656043,-3.130003377,3.2687345852,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-637,1,16.152242727,1.6205333261,13.240268118,1.6322838495,10.041034541,16.439501695,9.9700810982,16.368423083,0.0581436354,0.0710160279,-3.128217549,3.270249605,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
