TimeFromTransfusion,Storage_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
-211,2,58.083377772,0.272544101,54.622583356,0.2607264222,54.111568886,55.133597826,53.841972456,54.864417807,0.2390204972,0.2693882246,-0.241626246,0.7804026948,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-210,2,58.079155873,0.2725576079,54.618256925,0.2607405578,54.10721475,55.129299101,53.841972456,54.864417807,0.2347985989,0.2650617937,-0.245980382,0.7761039692,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-209,2,58.074953064,0.2725710717,54.613948634,0.2607546495,54.10287884,55.125018429,53.841972456,54.864417807,0.23059579,0.2607535028,-0.250316292,0.7718232975,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-208,2,58.070769669,0.2725844858,54.6096588,0.2607686903,54.098561486,55.120756115,53.841972456,54.864417807,0.2264123946,0.2564636691,-0.254633645,0.7675609832,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-207,2,58.066606011,0.2725978433,54.605387741,0.2607826731,54.094263021,55.116512461,53.841972456,54.864417807,0.2222487369,0.2521926098,-0.25893211,0.7633173296,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-206,2,58.062462415,0.2726111374,54.601135774,0.2607965907,54.089983776,55.112287772,53.841972456,54.864417807,0.2181051408,0.2479406423,-0.263211356,0.7590926402,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-205,2,58.058339205,0.2726243613,54.596903215,0.2608104361,54.085724081,55.10808235,53.841972456,54.864417807,0.2139819305,0.2437080839,-0.26747105,0.7548872183,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-204,2,58.054236705,0.2726375082,54.592690383,0.2608242022,54.081484268,55.103896499,53.841972456,54.864417807,0.2098794302,0.2394952518,-0.271710864,0.7507013672,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-203,2,58.050155238,0.2726505712,54.588497595,0.2608378818,54.077264668,55.099730522,53.841972456,54.864417807,0.2057979639,0.2353024634,-0.275930464,0.7465353904,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-202,2,58.04609513,0.2726635434,54.584325167,0.260851468,54.073065612,55.095584723,53.841972456,54.864417807,0.2017378557,0.2311300359,-0.280129519,0.7423895913,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-201,2,58.042056704,0.2726764182,54.580173418,0.2608649535,54.068887432,55.091459405,53.841972456,54.864417807,0.1976994297,0.2269782866,-0.2843077,0.7382642731,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-200,2,58.038040284,0.2726891887,54.576042664,0.2608783312,54.064730458,55.087354871,53.841972456,54.864417807,0.19368301,0.2228475329,-0.288464674,0.7341597393,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-199,2,58.034046195,0.272701848,54.571933223,0.2608915942,54.060595022,55.083271425,53.841972456,54.864417807,0.1896889207,0.218738092,-0.292600109,0.7300762934,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-198,2,58.03007476,0.2727143894,54.567845413,0.2609047354,54.056481455,55.07920937,53.841972456,54.864417807,0.185717486,0.2146502811,-0.296713676,0.7260142387,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-197,2,58.026126304,0.2727268062,54.563779549,0.2609177477,54.052390088,55.07516901,53.841972456,54.864417807,0.1817690299,0.2105844177,-0.300805044,0.7219738789,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-196,2,58.022201151,0.2727390916,54.55973595,0.2609306241,54.048321252,55.071150649,53.841972456,54.864417807,0.1778438764,0.2065408189,-0.30487388,0.7179555174,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
