wdy_donation,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
7,281,90.42757591,2.1341276657,89.601343235,2.1192980702,85.447582683,93.755103787,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,282,90.435890491,2.1341080099,89.611747715,2.1192783851,85.458025745,93.765469685,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,283,90.444239613,2.1340899172,89.62218278,2.1192602548,85.468496345,93.775869216,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,284,90.452621154,2.1340733873,89.632646161,2.1192436793,85.478992214,93.786300109,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,285,90.461032991,2.1340584195,89.643135586,2.1192286576,85.48951108,93.796760091,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,286,90.469473001,2.134045012,89.653648783,2.1192151879,85.500050678,93.807246888,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,287,90.477939061,2.134033162,89.664183482,2.1192032677,85.51060874,93.817758224,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,288,90.486429048,2.1340228662,89.674737412,2.1191928935,85.521183003,93.828291821,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,289,90.494940839,2.1340141202,89.685308301,2.1191840611,85.531771203,93.838845399,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,290,90.503472312,2.134006919,89.695893878,2.1191767654,85.54237108,93.849416677,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,291,90.512021344,2.1340012565,89.706491873,2.1191710004,85.552980374,93.860003372,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,292,90.520585811,2.133997126,89.717100015,2.1191667593,85.563596828,93.870603201,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,293,90.529163591,2.1339945199,89.727716031,2.1191640347,85.574218185,93.881213878,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,294,90.53775256,2.1339934296,89.738337652,2.119162818,85.58484219,93.891833114,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,295,90.546350597,2.1339938459,89.748962606,2.1191631,85.595466591,93.90245862,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,296,90.554955578,2.1339957587,89.759588621,2.1191648707,85.606089136,93.913088107,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,297,90.56356538,2.1339991571,89.770213428,2.1191681192,85.616707576,93.92371928,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,298,90.57217788,2.1340040294,89.780834755,2.1191728338,85.627319662,93.934349847,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,299,90.580790956,2.1340103629,89.79145033,2.119179002,85.637923148,93.944977512,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,300,90.589402485,2.1340181444,89.802057884,2.1191866105,85.648515789,93.955599978,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,301,90.598010343,2.1340273597,89.812655143,2.1191956452,85.659095341,93.966214946,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,302,90.606612408,2.1340379939,89.823239839,2.1192060913,85.669659563,93.976820115,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,303,90.615206557,2.1340500312,89.833809699,2.119217933,85.680206213,93.987413185,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,304,90.623790667,2.134063455,89.844362452,2.1192311539,85.690733054,93.997991851,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,305,90.632362615,2.1340782481,89.854895828,2.1192457367,85.701237848,94.008553808,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,306,90.640920278,2.1340943924,89.865407555,2.1192616635,85.711718359,94.019096752,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,307,90.649461534,2.134111869,89.875895363,2.1192789154,85.722172354,94.029618372,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,308,90.657984259,2.1341306584,89.886356979,2.1192974729,85.732597598,94.040116361,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,309,90.666486331,2.13415074,89.896790134,2.1193173157,85.742991861,94.050588407,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,310,90.674965626,2.134172093,89.907192556,2.1193384227,85.753352914,94.061032198,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,311,90.683420022,2.1341946953,89.917561973,2.1193607723,85.763678527,94.07144542,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,312,90.691847397,2.1342185244,89.927896116,2.1193843418,85.773966474,94.081825758,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,313,90.700245626,2.134243557,89.938192712,2.1194091081,85.784214529,94.092170895,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,314,90.708612588,2.134269769,89.948449491,2.1194350471,85.794420469,94.102478514,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,315,90.716946158,2.1342971357,89.958664182,2.1194621344,85.804582069,94.112746295,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,316,90.725244216,2.1343256318,89.968834514,2.1194903444,85.81469711,94.122971917,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,317,90.733504636,2.134355231,89.978958214,2.1195196513,85.82476337,94.133153059,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,318,90.741725298,2.1343859065,89.989033014,2.1195500282,85.834778631,94.143287396,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,319,90.749904077,2.134417631,89.99905664,2.1195814479,85.844740677,94.153372604,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,320,90.758038851,2.1344503761,90.009026823,2.1196138822,85.854647289,94.163406358,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,321,90.766127497,2.1344841133,90.018941292,2.1196473024,85.864496255,94.173386329,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,322,90.774167892,2.1345188131,90.028797774,2.1196816794,85.874285359,94.183310189,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,323,90.782157914,2.1345544453,90.038594,2.1197169831,85.884012391,94.193175608,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,324,90.790095438,2.1345909794,90.048327697,2.119753183,85.893675138,94.202980257,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,325,90.797978343,2.1346283841,90.057996596,2.1197902478,85.90327139,94.212721801,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,326,90.805804506,2.1346666275,90.067598424,2.119828146,85.912798939,94.222397909,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,327,90.813571803,2.1347056772,90.077130911,2.1198668451,85.922255577,94.232006245,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,328,90.821278112,2.1347455002,90.086591786,2.1199063122,85.931639098,94.241544474,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,329,90.82892131,2.1347860629,90.095978778,2.1199465138,85.940947295,94.25101026,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,330,90.836499274,2.1348273312,90.105289615,2.1199874161,85.950177965,94.260401264,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,331,90.844009882,2.1348692705,90.114522026,2.1200289845,85.959328904,94.269715149,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,332,90.851451009,2.1349118455,90.123673742,2.1200711838,85.96839791,94.278949573,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,333,90.858820534,2.1349550208,90.132742489,2.1201139787,85.977382781,94.288102197,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,334,90.866116333,2.13499876,90.141725998,2.120157333,85.986281316,94.297170679,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,335,90.873336284,2.1350430267,90.150621997,2.1202012104,85.995091317,94.306152677,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,336,90.880478263,2.1350877836,90.159428215,2.1202455737,86.003810585,94.315045846,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,337,90.887540149,2.1351329934,90.168142382,2.1202903857,86.012436921,94.323847842,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,338,90.894519817,2.135178618,90.176762225,2.1203356085,86.020968129,94.332556321,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,339,90.901415145,2.135224619,90.185285474,2.1203812038,86.029402013,94.341168936,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,340,90.908224011,2.1352709578,90.193709858,2.1204271331,86.037736377,94.34968334,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,341,90.914944291,2.1353175952,90.202033106,2.1204733573,86.045969027,94.358097186,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,342,90.921573862,2.1353644916,90.210252947,2.120519837,86.054097769,94.366408125,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,343,90.928110601,2.1354116073,90.218367109,2.1205665326,86.062120409,94.37461381,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,344,90.934552387,2.1354589019,90.226373322,2.1206134039,86.070034756,94.382711889,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,345,90.940897095,2.1355063351,90.234269315,2.1206604105,86.077838616,94.390700013,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,346,90.947142603,2.1355538659,90.242052816,2.1207075119,86.0855298,94.398575831,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,347,90.953286787,2.1356014534,90.249721554,2.1207546671,86.093106116,94.406336992,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,348,90.959327526,2.1356490561,90.257273258,2.1208018348,86.100565373,94.413981144,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,349,90.965262697,2.1356966325,90.264705658,2.1208489736,86.107905382,94.421505934,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,350,90.971090175,2.1357441408,90.272016482,2.1208960418,86.115123954,94.428909011,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,351,90.976807839,2.1357915389,90.279203459,2.1209429975,86.122218899,94.43618802,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,352,90.982413565,2.1358387846,90.286264318,2.1209897987,86.129188029,94.443340608,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,353,90.987905231,2.1358858356,90.293196788,2.1210364032,86.136029156,94.450364421,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,354,90.993280714,2.1359326494,90.299998598,2.1210827684,86.142740091,94.457257105,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,355,90.998537891,2.1359791832,90.306667477,2.121128852,86.149318648,94.464016307,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,356,91.003674639,2.1360253943,90.313201153,2.1211746113,86.155762637,94.47063967,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,357,91.008688834,2.1360712398,90.319597357,2.1212200036,86.162069873,94.47712484,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,358,91.013578356,2.1361166769,90.325853815,2.1212649861,86.168238167,94.483469463,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,359,91.018341079,2.1361616626,90.331968258,2.121309516,86.174265333,94.489671184,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,360,91.022974882,2.1362061539,90.337938415,2.1213535505,86.180149183,94.495727647,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,361,91.027478068,2.1362501106,90.343762474,2.1213970494,86.185887986,94.501636962,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,362,91.031850647,2.136293504,90.349440464,2.1214399844,86.191481824,94.507399103,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,363,91.036093057,2.1363363092,90.354972873,2.1214823302,86.196931237,94.513014509,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,364,91.040205734,2.1363785017,90.36036019,2.1215240627,86.20223676,94.518483621,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,365,91.044189114,2.1364200577,90.365602904,2.1215651583,86.207398927,94.523806881,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,366,91.048043635,2.1364609544,90.370701503,2.121605594,86.212418273,94.528984732,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,367,91.051769734,2.1365011696,90.375656475,2.1216453476,86.217295329,94.53401762,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,368,91.055367846,2.1365406816,90.380468309,2.1216843978,86.222030627,94.538905992,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,369,91.05883841,2.1365794695,90.385137494,2.1217227237,86.226624694,94.543650294,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,370,91.062181862,2.1366175133,90.389664518,2.1217603051,86.231078059,94.548250976,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,371,91.065398638,2.1366547934,90.394049869,2.1217971228,86.235391249,94.55270849,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,372,91.068489176,2.1366912911,90.398294037,2.1218331579,86.239564789,94.557023285,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,373,91.071453912,2.136726988,90.402397509,2.1218683922,86.243599203,94.561195816,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,374,91.074293284,2.1367618669,90.406360775,2.1219028085,86.247495014,94.565226536,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,375,91.077007727,2.1367959108,90.410184322,2.1219363899,86.251252743,94.569115902,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,376,91.079597679,2.1368291035,90.41386864,2.1219691203,86.25487291,94.57286437,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,377,91.082063577,2.1368614296,90.417414216,2.1220009842,86.258356034,94.576472399,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,378,91.084405857,2.136892874,90.42082154,2.1220319667,86.261702633,94.579940447,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,379,91.086624956,2.1369234225,90.424091099,2.1220620536,86.264913223,94.583268976,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,380,91.088721311,2.1369530614,90.427223383,2.1220912313,86.267988319,94.586458447,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,381,91.090695359,2.1369817778,90.43021888,2.1221194868,86.270928436,94.589509324,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,382,91.092547536,2.1370095591,90.433078078,2.1221468076,86.273734086,94.59242207,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,383,91.09427828,2.1370363935,90.435801466,2.122173182,86.276405781,94.595197151,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,384,91.095888027,2.1370622697,90.438389533,2.1221985989,86.278944032,94.597835034,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,385,91.097377215,2.1370871772,90.440842766,2.1222230475,86.281349346,94.600336186,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,386,91.098746279,2.1371111059,90.443161655,2.1222465178,86.283622234,94.602701076,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,387,91.099995656,2.1371340463,90.445346688,2.1222690005,86.285763202,94.604930174,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,388,91.101125785,2.1371559894,90.447398354,2.1222904866,86.287772756,94.607023952,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,389,91.1021371,2.1371769269,90.44931714,2.1223109677,86.2896514,94.608982881,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,390,91.10303004,2.1371968511,90.451103537,2.1223304363,86.291399638,94.610807435,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,391,91.10380504,2.1372157546,90.452758031,2.1223488849,86.293017974,94.612498089,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,392,91.104462539,2.1372336309,90.454281112,2.1223663071,86.294506908,94.614055316,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,393,91.105002971,2.1372504737,90.455673269,2.1223826965,86.295866941,94.615479596,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,394,91.105426776,2.1372662774,90.456934989,2.1223980478,86.297098573,94.616771404,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,395,91.105734388,2.137281037,90.458066761,2.1224123557,86.298202303,94.617931219,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,396,91.105926245,2.1372947479,90.459069074,2.1224256158,86.299178626,94.618959521,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,397,91.106002784,2.1373074061,90.459942416,2.1224378241,86.300028041,94.619856791,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,398,91.105964442,2.137319008,90.460687276,2.122448977,86.300751041,94.620623511,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,399,91.105811655,2.1373295505,90.461304142,2.1224590714,86.301348123,94.621260162,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,400,91.10554486,2.1373390313,90.461793504,2.122468105,86.301819779,94.621767229,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,401,91.105164495,2.1373474482,90.462155848,2.1224760757,86.302166501,94.622145196,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,402,91.104670995,2.1373547997,90.462391665,2.1224829819,86.302388782,94.622394548,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,403,91.104064798,2.1373610848,90.462501442,2.1224888226,86.302487111,94.622515773,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,404,91.10334634,2.1373663028,90.462485668,2.1224935973,86.302461979,94.622509357,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,405,91.102516059,2.1373704537,90.462344831,2.1224973058,86.302313874,94.622375789,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,406,91.10157439,2.1373735378,90.462079421,2.1224999484,86.302043284,94.622115558,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,407,91.100521772,2.1373755558,90.461689925,2.122501526,86.301650696,94.621729154,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,408,91.09935864,2.1373765092,90.461176832,2.1225020399,86.301136596,94.621217069,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,409,91.098085432,2.1373763995,90.460540631,2.1225014918,86.300501469,94.620579793,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,410,91.096702584,2.137375229,90.45978181,2.1224998838,86.299745799,94.61981782,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,411,91.095210533,2.1373730002,90.458900857,2.1224972185,86.29887007,94.618931644,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,412,91.093609716,2.1373697162,90.457898262,2.1224934989,86.297874765,94.617921758,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,413,91.09190057,2.1373653804,90.456774512,2.1224887285,86.296760365,94.616788659,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,414,91.090083532,2.1373599966,90.455530096,2.1224829112,86.295527352,94.615532841,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,415,91.088159038,2.1373535693,90.454165504,2.1224760512,86.294176204,94.614154803,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,416,91.086127525,2.137346103,90.452681222,2.1224681532,86.292707403,94.612655042,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,417,91.08398943,2.1373376028,90.451077741,2.1224592223,86.291121425,94.611034056,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,418,91.08174519,2.1373280744,90.449355547,2.122449264,86.28941875,94.609292345,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,419,91.079395242,2.1373175234,90.447515131,2.1224382842,86.287599854,94.607430408,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,420,91.076940022,2.1373059563,90.44555698,2.1224262891,86.285665213,94.605448747,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,421,91.074379967,2.1372933797,90.443481583,2.1224132854,86.283615302,94.603347863,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,422,91.071715515,2.1372798006,90.441289428,2.1223992802,86.281450597,94.601128258,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,423,91.068947101,2.1372652265,90.438981004,2.1223842807,86.279171572,94.598790436,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,424,91.066075163,2.1372496651,90.4365568,2.1223682948,86.276778699,94.5963349,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,425,91.063100137,2.1372331245,90.434017303,2.1223513305,86.274272452,94.593762154,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,426,91.060022461,2.1372156133,90.431363003,2.1223333965,86.271653303,94.591072704,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,427,91.056842571,2.1371971404,90.428594389,2.1223145014,86.268921722,94.588267055,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,428,91.053560904,2.1371777148,90.425711947,2.1222946545,86.26607818,94.585345715,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
7,429,91.050177896,2.1371573461,90.422716168,2.1222738653,86.263123147,94.582309189,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
