DonorParity,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
0,154,81.428091096,2.1044842741,80.613962234,2.0900906385,76.517447371,84.710477096,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,155,81.428987286,2.1044844839,80.615502138,2.0900910392,76.51898649,84.712017785,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,156,81.43006169,2.1044845621,80.617231133,2.0900913053,76.520714964,84.713747303,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,157,81.431312937,2.1044845088,80.619147746,2.090091437,76.522631318,84.715664173,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,158,81.432739659,2.104484324,80.6212505,2.0900914344,76.524734077,84.717766922,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,159,81.434340488,2.1044840081,80.62353792,2.0900912979,76.527021765,84.720054075,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,160,81.436114052,2.1044835615,80.626008531,2.0900910279,76.529492905,84.722524157,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,161,81.438058985,2.1044829846,80.628660858,2.0900906247,76.532146023,84.725175694,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,162,81.440173916,2.104482278,80.631493426,2.0900900891,76.53497964,84.728007212,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,163,81.442457476,2.1044814424,80.634504759,2.0900894217,76.537992282,84.731017237,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,164,81.444908297,2.1044804785,80.637693383,2.0900886233,76.54118247,84.734204296,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,165,81.44752501,2.1044793872,80.641057822,2.0900876948,76.544548729,84.737566915,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,166,81.450306244,2.1044781694,80.644596601,2.090086637,76.548089581,84.74110362,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,167,81.453250632,2.104476826,80.648308244,2.090085451,76.551803549,84.74481294,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,168,81.456356804,2.1044753583,80.652191278,2.0900841379,76.555689156,84.748693399,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,169,81.459623391,2.1044737673,80.656244225,2.090082699,76.559744924,84.752743527,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,170,81.463049024,2.1044720543,80.660465612,2.0900811355,76.563969376,84.756961849,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,171,81.466632334,2.1044702206,80.664853963,2.0900794487,76.568361033,84.761346894,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,172,81.470371952,2.1044682677,80.669407803,2.09007764,76.572918417,84.765897189,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,173,81.474266509,2.104466197,80.674125657,2.090075711,76.577640052,84.770611262,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,174,81.478314635,2.10446401,80.679006049,2.0900736631,76.582524458,84.77548764,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,175,81.482514962,2.1044617083,80.684047504,2.090071498,76.587570156,84.780524852,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,176,81.486866121,2.1044592936,80.689248548,2.0900692175,76.59277567,84.785721426,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,177,81.491366742,2.1044567677,80.694607704,2.0900668231,76.598139519,84.791075889,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,178,81.496015457,2.1044541322,80.700123498,2.0900643168,76.603660225,84.796586771,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,179,81.500810896,2.1044513891,80.705794455,2.0900617004,76.60933631,84.8022526,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,180,81.50575169,2.1044485403,80.711619099,2.0900589758,76.615166294,84.808071904,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,181,81.510836471,2.1044455877,80.717595955,2.090056145,76.621148699,84.814043212,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,182,81.516063868,2.1044425332,80.723723549,2.09005321,76.627282045,84.820165052,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,183,81.521432514,2.1044393791,80.730000404,2.0900501729,76.633564853,84.826435955,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,184,81.526941039,2.1044361273,80.736425046,2.0900470357,76.639995643,84.832854448,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,185,81.532588074,2.10443278,80.742995999,2.0900438008,76.646572937,84.839419061,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,186,81.538372249,2.1044293394,80.749711788,2.0900404702,76.653295254,84.846128322,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,187,81.544292197,2.1044258078,80.756570939,2.0900370462,76.660161116,84.852980762,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,188,81.550346547,2.1044221874,80.763571975,2.0900335312,76.667169041,84.859974909,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,189,81.556533931,2.1044184805,80.770713422,2.0900299274,76.674317552,84.867109293,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,190,81.562852979,2.1044146895,80.777993805,2.0900262372,76.681605167,84.874382443,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,191,81.569302323,2.1044108167,80.785411648,2.0900224631,76.689030407,84.881792889,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,192,81.575880593,2.1044068646,80.792965476,2.0900186073,76.696591793,84.88933916,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,193,81.582586421,2.1044028356,80.800653814,2.0900146725,76.704287843,84.897019786,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,194,81.589418437,2.1043987322,80.808475187,2.0900106611,76.712117078,84.904833297,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,195,81.596375273,2.1043945569,80.81642812,2.0900065756,76.720078018,84.912778222,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,196,81.603455558,2.1043903122,80.824511137,2.0900024185,76.728169183,84.920853091,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,197,81.610657925,2.1043860007,80.832722763,2.0899981925,76.736389092,84.929056434,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,198,81.617981003,2.1043816249,80.841061523,2.0899939001,76.744736265,84.937386781,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,199,81.625423425,2.1043771874,80.849525942,2.0899895439,76.753209222,84.945842662,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,200,81.63298382,2.1043726909,80.858114545,2.0899851265,76.761806483,84.954422607,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,201,81.64066082,2.104368138,80.866825856,2.0899806507,76.770526566,84.963125146,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,202,81.648453056,2.1043635313,80.875658401,2.089976119,76.779367993,84.971948808,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,203,81.656359159,2.1043588734,80.884610703,2.0899715342,76.788329281,84.980892125,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,204,81.664377759,2.1043541671,80.893681289,2.0899668988,76.797408952,84.989953625,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,205,81.672507488,2.104349415,80.902868682,2.0899622157,76.806605524,84.999131839,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,206,81.680746976,2.1043446198,80.912171408,2.0899574875,76.815917517,85.008425298,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,207,81.689094854,2.1043397843,80.921587991,2.0899527169,76.82534345,85.017832531,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,208,81.697549754,2.104334911,80.931116956,2.0899479067,76.834881844,85.027352069,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,209,81.706110307,2.1043300028,80.940756828,2.0899430596,76.844531216,85.036982441,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,210,81.714775142,2.1043250623,80.950506132,2.0899381782,76.854290088,85.046722177,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,211,81.723542891,2.1043200923,80.960363393,2.0899332654,76.864156977,85.056569809,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,212,81.732412186,2.1043150954,80.970327135,2.0899283238,76.874130405,85.066523866,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,213,81.741381656,2.1043100743,80.980395884,2.0899233563,76.884208889,85.076582878,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,214,81.750449933,2.1043050319,80.990568163,2.0899183654,76.894390951,85.086745376,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,215,81.759615648,2.1042999707,81.000842499,2.0899133539,76.904675109,85.097009889,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,216,81.768877432,2.1042948935,81.011217415,2.0899083246,76.915059882,85.107374948,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,217,81.778233916,2.1042898029,81.021691436,2.0899032801,76.925543791,85.117839082,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,218,81.78768373,2.1042847017,81.032263088,2.0898982232,76.936125354,85.128400823,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,219,81.797225505,2.1042795926,81.042930895,2.0898931565,76.946803091,85.139058699,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,220,81.806857874,2.1042744781,81.053693382,2.0898880827,76.957575523,85.149811241,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,221,81.816579465,2.1042693609,81.064549074,2.0898830045,76.968441168,85.16065698,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,222,81.826388911,2.1042642438,81.075496495,2.0898779245,76.979398546,85.171594445,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,223,81.836284842,2.1042591292,81.086534171,2.0898728454,76.990446176,85.182622166,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,224,81.846265889,2.1042540198,81.097660626,2.0898677697,77.001582579,85.193738672,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,225,81.856330684,2.1042489182,81.108874385,2.0898627002,77.012806275,85.204942495,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,226,81.866477856,2.104243827,81.120173973,2.0898576393,77.024115781,85.216232164,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,227,81.876706037,2.1042387487,81.131557914,2.0898525897,77.03550962,85.227606208,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,228,81.887013858,2.1042336859,81.143024734,2.0898475539,77.04698631,85.239063158,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,229,81.897399951,2.104228641,81.154572957,2.0898425343,77.058544371,85.250601543,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,230,81.907862944,2.1042236166,81.166201108,2.0898375336,77.070182324,85.262219893,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,231,81.918401471,2.1042186151,81.177907712,2.0898325542,77.081898687,85.273916738,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,232,81.929014161,2.1042136389,81.189691294,2.0898275986,77.093691982,85.285690606,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,233,81.939699646,2.1042086906,81.201550379,2.0898226691,77.105560728,85.297540029,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,234,81.950456556,2.1042037723,81.213483491,2.0898177682,77.117503446,85.309463535,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,235,81.961283522,2.1041988866,81.225489154,2.0898128982,77.129518655,85.321459654,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,236,81.972179176,2.1041940358,81.237565895,2.0898080616,77.141604875,85.333526916,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,237,81.983142148,2.104189222,81.249712238,2.0898032605,77.153760628,85.345663848,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,238,81.994171069,2.1041844477,81.261926707,2.0897984974,77.165984433,85.357868982,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,239,82.005264571,2.1041797151,81.274207828,2.0897937743,77.17827481,85.370140846,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,240,82.016421283,2.1041750263,81.286554125,2.0897890937,77.190630281,85.382477969,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,241,82.027639837,2.1041703835,81.298964123,2.0897844576,77.203049366,85.39487888,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,242,82.038918865,2.1041657889,81.311436347,2.0897798682,77.215530585,85.407342109,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,243,82.050256996,2.1041612446,81.323969321,2.0897753276,77.228072459,85.419866184,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,244,82.061652862,2.1041567526,81.336561571,2.0897708379,77.240673509,85.432449634,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,245,82.073105093,2.104152315,81.349211622,2.0897664011,77.253332255,85.445090989,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,246,82.084612321,2.1041479337,81.361917997,2.0897620192,77.266047219,85.457788776,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,247,82.096173177,2.1041436108,81.374679223,2.0897576943,77.278816921,85.470541525,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,248,82.107786291,2.104139348,81.387493823,2.0897534282,77.291639882,85.483347763,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,249,82.119450295,2.1041351474,81.400360323,2.0897492228,77.304514625,85.496206021,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,250,82.131163819,2.1041310107,81.413277247,2.0897450799,77.317439668,85.509114825,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,251,82.142925494,2.1041269397,81.42624312,2.0897410015,77.330413535,85.522072704,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,252,82.154733951,2.1041229362,81.439256467,2.0897369891,77.343434747,85.535078188,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,253,82.166587822,2.1041190018,81.452315813,2.0897330446,77.356501824,85.548129802,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,254,82.178485736,2.1041151383,81.465419683,2.0897291696,77.369613289,85.561226077,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,255,82.190426326,2.1041113472,81.478566601,2.0897253658,77.382767662,85.57436554,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,256,82.202408221,2.1041076302,81.491755093,2.0897216346,77.395963467,85.587546719,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,257,82.214430054,2.1041039887,81.504983682,2.0897179778,77.409199223,85.600768141,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,258,82.226490454,2.1041004243,81.518250895,2.0897143967,77.422473455,85.614028335,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,259,82.238588052,2.1040969384,81.531555255,2.0897108929,77.435784682,85.627325827,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,260,82.250721481,2.1040935323,81.544895287,2.0897074676,77.449131428,85.640659146,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,261,82.262889369,2.1040902074,81.558269517,2.0897041224,77.462512215,85.65402682,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,262,82.27509035,2.1040869651,81.571676469,2.0897008584,77.475925564,85.667427375,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,263,82.287323052,2.1040838065,81.585114668,2.089697677,77.489369999,85.680859338,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,264,82.299586109,2.1040807328,81.598582639,2.0896945793,77.502844041,85.694321238,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,265,82.311878149,2.1040777453,81.612078907,2.0896915665,77.516346213,85.7078116,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,266,82.324197804,2.1040748449,81.625601996,2.0896886397,77.529875039,85.721328953,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,267,82.336543706,2.1040720328,81.639150431,2.0896858,77.543429039,85.734871822,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,268,82.348914485,2.10406931,81.652722737,2.0896830484,77.557006739,85.748438735,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,269,82.361308772,2.1040666773,81.666317439,2.0896803858,77.570606659,85.762028218,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,270,82.373725197,2.1040641357,81.679933061,2.0896778132,77.584227324,85.775638799,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,271,82.386162393,2.1040616861,81.693568129,2.0896753313,77.597867257,85.789269002,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
